REGION,TEST/TRN,MonthNo,Week      ,popdensity ,ssta       ,soi     ,typhoon_distance,typhoon_wind,rainfall   ,poverty    ,ndvi       ,evi        ,daily_temp ,nightly_temp,polstab     ,dengue,dengue_next
XIII  ,TRAIN   ,5      ,5/31/2004 ,349.5652356,26.80000038,0.28    ,1.614642729     ,12.3971831  ,2.81685    ,14437.67285,7659.033333,5089.3     ,15529.79312,12941.80424 ,-0.059418216,25    ,50
XIII  ,TRAIN   ,7      ,7/31/2004 ,350.0984381,25.42500019,-0.425  ,5.213382393     ,9.597222223 ,0.69775    ,14437.67285,7188.708333,4799.791667,14244.42103,8738.217262 ,-0.057158113,72    ,115
XIII  ,TRAIN   ,8      ,8/31/2004 ,350.3807218,25.1       ,-0.3    ,23.72804403     ,72.08639876 ,1.16543    ,14437.67285,7176.133333,4970.9     ,14494.6454 ,5061.5      ,-0.055943918,115   ,114
XIII  ,TRAIN   ,9      ,9/30/2004 ,350.6630055,25.0999999 ,-0.225  ,19.31078722     ,62.21869277 ,1.00433125 ,14437.67285,7695.791667,5503.125   ,15352.90046,14896.5647  ,-0.054718233,114   ,137
XIII  ,TRAIN   ,10     ,10/31/2004,350.9452892,25.32000008,-0.34   ,14.07828141     ,59.96666667 ,1.57823    ,14437.67285,7669       ,4835.533333,15296.02532,11894.117   ,-0.053480226,137   ,56
XIII  ,TRAIN   ,12     ,12/31/2004,351.4784917,25.75      ,-0.3875 ,15.16123499     ,36.32221574 ,2.17101875 ,14437.67285,7050.875   ,5279.5     ,12512.06528,10918.51389 ,-0.051110161,8     ,383
XIII  ,TRAIN   ,1      ,1/31/2005 ,351.7607754,25.87999992,-1.06   ,3.781039348     ,7.716129032 ,2.30297    ,14437.67285,7361.233333,4924.033333,15113.31032,13674.43765 ,-0.051757035,383   ,183
XIII  ,TRAIN   ,2      ,2/28/2005 ,352.0430591,26.19999981,-1.825  ,-1              ,-1          ,1.55334375 ,14437.67285,7571       ,4911       ,15199.7744 ,14701.25561 ,-0.048554813,183   ,137
XIII  ,TRAIN   ,3      ,3/31/2005 ,352.293978 ,26.875     ,-0.0375 ,1.537525228     ,11.08823529 ,0.57595    ,14437.67285,6929       ,4919.833333,14003.88313,13599.85844 ,-0.047404139,137   ,66
XIII  ,TRAIN   ,5      ,5/31/2005 ,352.8271805,27.66000023,-0.32   ,-1              ,-1          ,0.56906    ,14437.67285,7540.6     ,5332.9     ,15557.06206,14960.69734 ,-0.044928377,77    ,84
XIII  ,TRAIN   ,6      ,6/30/2005 ,353.1094642,26.84999943,0.325   ,3.017382792     ,20.41071429 ,3.06859375 ,14437.67285,7047.541667,4852.625   ,14196.54167,15290.08333 ,-0.043601377,84    ,112
XIII  ,TRAIN   ,7      ,7/31/2005 ,353.3917479,26.07999992,5.55E-18,10.5530101      ,29.25222875 ,1.25922    ,14437.67285,6537.966667,4573.633333,11432.64667,8103.13697  ,-0.042262508,112   ,123
XIII  ,TRAIN   ,8      ,8/31/2005 ,353.6740316,25.25000047,-0.0375 ,18.75067617     ,63.6910636  ,0.1743625  ,14437.67285,7332.25    ,5242.916667,12958.86667,7678.722222 ,-0.040912665,123   ,84
XIII  ,TRAIN   ,10     ,10/31/2005,354.2072341,24.6800003 ,0.64    ,24.47998185     ,69.96132376 ,0.349245   ,14437.67285,7722.4     ,5192.966667,14315.8073 ,13999.86014 ,-0.03833144 ,74    ,41
XIII  ,TRAIN   ,11     ,11/30/2005,354.4895178,24.27499962,-0.125  ,5.876830695     ,27.28472222 ,1.4766125  ,14437.67285,6221.5     ,4516.166667,13925.19246,15092.97217 ,-0.036948955,41    ,16
XIII  ,TRAIN   ,12     ,12/31/2005,354.7404366,24.1500001 ,0.6375  ,3.083908411     ,7.5         ,2.4579375  ,14437.67285,6257.5     ,4453.833333,11286.47222,13588.3628  ,-0.03571049 ,16    ,31
XIII  ,TRAIN   ,1      ,1/31/2006 ,355.0227203,24.92000008,1.06    ,-1              ,-1          ,1.763205   ,14488.9765 ,6632.9     ,3798.666667,13133.1154 ,9662.754445 ,-0.035320015,31    ,17
XIII  ,TRAIN   ,3      ,3/31/2006 ,355.5559228,26.45000028,1.5375  ,2.159181007     ,6.984375    ,1.5338875  ,14707.01644,7180.180556,5269.694445,15290.81124,14809.68242 ,-0.031624789,1     ,0
XIII  ,TRAIN   ,4      ,4/30/2006 ,355.8382065,27.1800003 ,0.46    ,-1              ,-1          ,2.05331    ,14822.44935,7396.544444,4962.6     ,15376.76899,14705.56343 ,-0.030188834,0     ,0
